Unnamed: 0,data,valor,retorno,valor_atual
8018,2018-06-05,0.0002462,0.0,51347.45917616283
8019,2018-06-06,0.0002462,0.0,51360.10092061201
8020,2018-06-07,0.0002462,0.0,51372.745777458666
8021,2018-06-08,0.0002462,0.0,51385.39374746908
8022,2018-06-11,0.0002462,0.0,51398.044831409716
8023,2018-06-12,0.0002462,0.0,51410.69903004721
8024,2018-06-13,0.0002462,0.0,51423.356344148415
8025,2018-06-14,0.0002462,0.0,51436.01677448035
8026,2018-06-15,0.0002462,0.0,51448.68032181023
8027,2018-06-18,0.0002462,0.0,51461.34698690546
8028,2018-06-19,0.0002462,0.0,51474.01677053364
8029,2018-06-20,0.0002462,0.0,51486.689673462555
8030,2018-06-21,0.0002462,0.0,51499.36569646017
8031,2018-06-22,0.0002462,0.0,51512.04484029464
8032,2018-06-25,0.0002462,0.0,51524.727105734324
8033,2018-06-26,0.0002462,0.0,51537.41249354776
8034,2018-06-27,0.0002462,0.0,51550.101004503675
8035,2018-06-28,0.0002462,0.0,51562.792639370986
8036,2018-06-29,0.0002462,0.0,51575.487398918805
8037,2018-07-02,0.0002462,0.0,51588.18528391642
8038,2018-07-03,0.0002462,0.0,51600.88629513333
8039,2018-07-04,0.0002462,0.0,51613.590433339195
8040,2018-07-05,0.0002462,0.0,51626.29769930389
8041,2018-07-06,0.0002462,0.0,51639.00809379746
8042,2018-07-09,0.0002462,0.0,51651.72161759016
8043,2018-07-10,0.0002462,0.0,51664.43827145242
8044,2018-07-11,0.0002462,0.0,51677.158056154854
8045,2018-07-12,0.0002462,0.0,51689.88097246829
8046,2018-07-13,0.0002462,0.0,51702.60702116371
8047,2018-07-16,0.0002462,0.0,51715.336203012324
8048,2018-07-17,0.0002462,0.0,51728.06851878551
8049,2018-07-18,0.0002462,0.0,51740.80396925484
8050,2018-07-19,0.0002462,0.0,51753.54255519208
8051,2018-07-20,0.0002462,0.0,51766.284277369174
8052,2018-07-23,0.0002462,0.0,51779.02913655827
8053,2018-07-24,0.0002462,0.0,51791.777133531694
8054,2018-07-25,0.0002462,0.0,51804.52826906197
8055,2018-07-26,0.0002462,0.0,51817.28254392182
8056,2018-07-27,0.0002462,0.0,51830.03995888414
8057,2018-07-30,0.0002462,0.0,51842.80051472202
8058,2018-07-31,0.0002462,0.0,51855.564212208745
8059,2018-08-01,0.0002462,0.0,51868.33105211779
8060,2018-08-02,0.0002462,0.0,51881.101035222826
8061,2018-08-03,0.0002462,0.0,51893.8741622977
8062,2018-08-06,0.0002462,0.0,51906.65043411646
8063,2018-08-07,0.0002462,0.0,51919.429851453344
8064,2018-08-08,0.0002462,0.0,51932.21241508277
8065,2018-08-09,0.0002462,0.0,51944.99812577937
8066,2018-08-10,0.0002462,0.0,51957.78698431794
8067,2018-08-13,0.0002462,0.0,51970.578991473485
8068,2018-08-14,0.0002462,0.0,51983.37414802119
8069,2018-08-15,0.0002462,0.0,51996.172454736436
8070,2018-08-16,0.0002462,0.0,52008.973912394795
8071,2018-08-17,0.0002462,0.0,52021.77852177203
8072,2018-08-20,0.0002462,0.0,52034.586283644094
8073,2018-08-21,0.0002462,0.0,52047.397198787134
8074,2018-08-22,0.0002462,0.0,52060.21126797748
8075,2018-08-23,0.0002462,0.0,52073.02849199166
8076,2018-08-24,0.0002462,0.0,52085.848871606395
8077,2018-08-27,0.0002462,0.0,52098.67240759859
8078,2018-08-28,0.0002462,0.0,52111.49910074535
8079,2018-08-29,0.0002462,0.0,52124.328951823954
8080,2018-08-30,0.0002462,0.0,52137.1619616119
8081,2018-08-31,0.0002462,0.0,52149.99813088685
8082,2018-09-03,0.0002462,0.0,52162.83746042668
8083,2018-09-04,0.0002462,0.0,52175.67995100944
8084,2018-09-05,0.0002462,0.0,52188.525603413385
8085,2018-09-06,0.0002462,0.0,52201.37441841695
8086,2018-09-10,0.0002462,0.0,52214.22639679877
8087,2018-09-11,0.0002462,0.0,52227.08153933766
8088,2018-09-12,0.0002462,0.0,52239.93984681265
8089,2018-09-13,0.0002462,0.0,52252.801320002945
8090,2018-09-14,0.0002462,0.0,52265.66595968793
8091,2018-09-17,0.0002462,0.0,52278.53376664721
8092,2018-09-18,0.0002462,0.0,52291.40474166056
8093,2018-09-19,0.0002462,0.0,52304.27888550796
8094,2018-09-20,0.0002462,0.0,52317.15619896958
8095,2018-09-21,0.0002462,0.0,52330.03668282577
8096,2018-09-24,0.0002462,0.0,52342.92033785708
8097,2018-09-25,0.0002462,0.0,52355.807164844264
8098,2018-09-26,0.0002462,0.0,52368.69716456825
8099,2018-09-27,0.0002462,0.0,52381.59033781017
8100,2018-09-28,0.0002462,0.0,52394.486685351345
8101,2018-10-01,0.0002462,0.0,52407.386207973286
8102,2018-10-02,0.0002462,0.0,52420.288906457696
8103,2018-10-03,0.0002462,0.0,52433.19478158647
8104,2018-10-04,0.0002462,0.0,52446.1038341417
8105,2018-10-05,0.0002462,0.0,52459.01606490567
8106,2018-10-08,0.0002462,0.0,52471.93147466086
8107,2018-10-09,0.0002462,0.0,52484.85006418992
8108,2018-10-10,0.0002462,0.0,52497.77183427573
8109,2018-10-11,0.0002462,0.0,52510.69678570133
8110,2018-10-15,0.0002462,0.0,52523.624919249974
8111,2018-10-16,0.0002462,0.0,52536.556235705095
8112,2018-10-17,0.0002462,0.0,52549.49073585033
8113,2018-10-18,0.0002462,0.0,52562.42842046951
8114,2018-10-19,0.0002462,0.0,52575.36929034663
8115,2018-10-22,0.0002462,0.0,52588.31334626592
8116,2018-10-23,0.0002462,0.0,52601.26058901177
8117,2018-10-24,0.0002462,0.0,52614.21101936879
8118,2018-10-25,0.0002462,0.0,52627.164638121765
8119,2018-10-26,0.0002462,0.0,52640.12144605567
8120,2018-10-29,0.0002462,0.0,52653.0814439557
8121,2018-10-30,0.0002462,0.0,52666.044632607205
8122,2018-10-31,0.0002462,0.0,52679.01101279576
8123,2018-11-01,0.0002462,0.0,52691.980585307116
8124,2018-11-05,0.0002462,0.0,52704.95335092722
8125,2018-11-06,0.0002462,0.0,52717.929310442225
8126,2018-11-07,0.0002462,0.0,52730.90846463846
8127,2018-11-08,0.0002462,0.0,52743.89081430246
8128,2018-11-09,0.0002462,0.0,52756.876360220944
8129,2018-11-12,0.0002462,0.0,52769.86510318083
8130,2018-11-13,0.0002462,0.0,52782.85704396924
8131,2018-11-14,0.0002462,0.0,52795.85218337347
8132,2018-11-16,0.0002462,0.0,52808.85052218102
8133,2018-11-19,0.0002462,0.0,52821.85206117958
8134,2018-11-20,0.0002462,0.0,52834.85680115705
8135,2018-11-21,0.0002462,0.0,52847.8647429015
8136,2018-11-22,0.0002462,0.0,52860.87588720121
8137,2018-11-23,0.0002462,0.0,52873.89023484464
8138,2018-11-26,0.0002462,0.0,52886.90778662047
8139,2018-11-27,0.0002462,0.0,52899.92854331754
8140,2018-11-28,0.0002462,0.0,52912.95250572491
8141,2018-11-29,0.0002462,0.0,52925.979674631824
8142,2018-11-30,0.0002462,0.0,52939.010050827725
8143,2018-12-03,0.0002462,0.0,52952.04363510224
8144,2018-12-04,0.0002462,0.0,52965.08042824521
8145,2018-12-05,0.0002462,0.0,52978.12043104665
8146,2018-12-06,0.0002462,0.0,52991.16364429678
8147,2018-12-07,0.0002462,0.0,53004.21006878601
8148,2018-12-10,0.0002462,0.0,53017.25970530495
8149,2018-12-11,0.0002462,0.0,53030.3125546444
8150,2018-12-12,0.0002462,0.0,53043.368617595355
8151,2018-12-13,0.0002462,0.0,53056.42789494901
8152,2018-12-14,0.0002462,0.0,53069.49038749675
8153,2018-12-17,0.0002462,0.0,53082.55609603016
8154,2018-12-18,0.0002462,0.0,53095.62502134101
8155,2018-12-19,0.0002462,0.0,53108.69716422127
8156,2018-12-20,0.0002462,0.0,53121.7725254631
8157,2018-12-21,0.0002462,0.0,53134.85110585888
8158,2018-12-24,0.0002462,0.0,53147.932906201146
8159,2018-12-26,0.0002462,0.0,53161.01792728266
8160,2018-12-27,0.0002462,0.0,53174.10616989636
8161,2018-12-28,0.0002462,0.0,53187.19763483539
8162,2018-12-31,0.0002462,0.0,53200.292322893096
8163,2019-01-02,0.0002462,0.0,53213.390234863
8164,2019-01-03,0.0002462,0.0,53226.491371538825
8165,2019-01-04,0.0002462,0.0,53239.5957337145
8166,2019-01-07,0.0002462,0.0,53252.70332218415
8167,2019-01-08,0.0002462,0.0,53265.814137742076
8168,2019-01-09,0.0002462,0.0,53278.92818118279
8169,2019-01-10,0.0002462,0.0,53292.045453301
8170,2019-01-11,0.0002462,0.0,53305.16595489161
8171,2019-01-14,0.0002462,0.0,53318.289686749704
8172,2019-01-15,0.0002462,0.0,53331.41664967059
8173,2019-01-16,0.0002462,0.0,53344.54684444974
8174,2019-01-17,0.0002462,0.0,53357.68027188285
8175,2019-01-18,0.0002462,0.0,53370.81693276579
8176,2019-01-21,0.0002462,0.0,53383.95682789464
8177,2019-01-22,0.0002462,0.0,53397.09995806567
8178,2019-01-23,0.0002462,0.0,53410.24632407535
8179,2019-01-24,0.0002462,0.0,53423.39592672034
8180,2019-01-25,0.0002462,0.0,53436.5487667975
8181,2019-01-28,0.0002462,0.0,53449.70484510389
8182,2019-01-29,0.0002462,0.0,53462.86416243676
8183,2019-01-30,0.0002462,0.0,53476.02671959355
8184,2019-01-31,0.0002462,0.0,53489.19251737192
8185,2019-02-01,0.0002462,0.0,53502.361556569704
8186,2019-02-04,0.0002462,0.0,53515.533837984935
8187,2019-02-05,0.0002462,0.0,53528.70936241585
8188,2019-02-06,0.0002462,0.0,53541.88813066088
8189,2019-02-07,0.0002462,0.0,53555.07014351866
8190,2019-02-08,0.0002462,0.0,53568.255401787996
8191,2019-02-11,0.0002462,0.0,53581.44390626792
8192,2019-02-12,0.0002462,0.0,53594.63565775765
8193,2019-02-13,0.0002462,0.0,53607.8306570566
8194,2019-02-14,0.0002462,0.0,53621.02890496437
8195,2019-02-15,0.0002462,0.0,53634.23040228077
8196,2019-02-18,0.0002462,0.0,53647.43514980582
8197,2019-02-19,0.0002462,0.0,53660.6431483397
8198,2019-02-20,0.0002462,0.0,53673.85439868283
8199,2019-02-21,0.0002462,0.0,53687.068901635794
8200,2019-02-22,0.0002462,0.0,53700.28665799938
8201,2019-02-25,0.0002462,0.0,53713.50766857458
8202,2019-02-26,0.0002462,0.0,53726.73193416259
8203,2019-02-27,0.0002462,0.0,53739.959455564785
8204,2019-02-28,0.0002462,0.0,53753.19023358275
8205,2019-03-01,0.0002462,0.0,53766.42426901826
8206,2019-03-06,0.0002462,0.0,53779.6615626733
8207,2019-03-07,0.0002462,0.0,53792.90211535003
8208,2019-03-08,0.0002462,0.0,53806.145927850834
8209,2019-03-11,0.0002462,0.0,53819.39300097828
8210,2019-03-12,0.0002462,0.0,53832.643335535126
8211,2019-03-13,0.0002462,0.0,53845.89693232434
8212,2019-03-14,0.0002462,0.0,53859.15379214908
8213,2019-03-15,0.0002462,0.0,53872.413915812715
8214,2019-03-18,0.0002462,0.0,53885.67730411879
8215,2019-03-19,0.0002462,0.0,53898.94395787107
8216,2019-03-20,0.0002462,0.0,53912.2138778735
8217,2019-03-21,0.0002462,0.0,53925.48706493024
8218,2019-03-22,0.0002462,0.0,53938.76351984563
8219,2019-03-25,0.0002462,0.0,53952.04324342422
8220,2019-03-26,0.0002462,0.0,53965.326236470755
8221,2019-03-27,0.0002462,0.0,53978.61249979018
8222,2019-03-28,0.0002462,0.0,53991.90203418763
8223,2019-03-29,0.0002462,0.0,54005.19484046845
8224,2019-04-01,0.0002462,0.0,54018.490919438176
8225,2019-04-02,0.0002462,0.0,54031.790271902544
8226,2019-04-03,0.0002462,0.0,54045.09289866749
8227,2019-04-04,0.0002462,0.0,54058.39880053915
8228,2019-04-05,0.0002462,0.0,54071.70797832385
8229,2019-04-08,0.0002462,0.0,54085.02043282812
8230,2019-04-09,0.0002462,0.0,54098.33616485869
8231,2019-04-10,0.0002462,0.0,54111.65517522248
8232,2019-04-11,0.0002462,0.0,54124.977464726624
8233,2019-04-12,0.0002462,0.0,54138.30303417845
8234,2019-04-15,0.0002462,0.0,54151.63188438547
8235,2019-04-16,0.0002462,0.0,54164.964016155405
8236,2019-04-17,0.0002462,0.0,54178.29943029619
8237,2019-04-18,0.0002462,0.0,54191.63812761593
8238,2019-04-22,0.0002462,0.0,54204.98010892295
8239,2019-04-23,0.0002462,0.0,54218.32537502577
8240,2019-04-24,0.0002462,0.0,54231.67392673311
8241,2019-04-25,0.0002462,0.0,54245.025764853875
8242,2019-04-26,0.0002462,0.0,54258.380890197186
8243,2019-04-29,0.0002462,0.0,54271.73930357236
8244,2019-04-30,0.0002462,0.0,54285.1010057889
8245,2019-05-02,0.0002462,0.0,54298.46599765653
8246,2019-05-03,0.0002462,0.0,54311.83427998516
8247,2019-05-06,0.0002462,0.0,54325.2058535849
8248,2019-05-07,0.0002462,0.0,54338.58071926606
8249,2019-05-08,0.0002462,0.0,54351.95887783915
8250,2019-05-09,0.0002462,0.0,54365.34033011488
8251,2019-05-10,0.0002462,0.0,54378.72507690416
8252,2019-05-13,0.0002462,0.0,54392.1131190181
8253,2019-05-14,0.0002462,0.0,54405.504457268005
8254,2019-05-15,0.0002462,0.0,54418.89909246539
8255,2019-05-16,0.0002462,0.0,54432.29702542196
8256,2019-05-17,0.0002462,0.0,54445.698256949625
8257,2019-05-20,0.0002462,0.0,54459.10278786049
8258,2019-05-21,0.0002462,0.0,54472.510618966866
8259,2019-05-22,0.0002462,0.0,54485.92175108126
8260,2019-05-23,0.0002462,0.0,54499.33618501638
8261,2019-05-24,0.0002462,0.0,54512.753921585136
8262,2019-05-27,0.0002462,0.0,54526.174961600635
8263,2019-05-28,0.0002462,0.0,54539.59930587619
8264,2019-05-29,0.0002462,0.0,54553.0269552253
8265,2019-05-30,0.0002462,0.0,54566.45791046168
8266,2019-05-31,0.0002462,0.0,54579.89217239924
8267,2019-06-03,0.0002462,0.0,54593.32974185209
8268,2019-06-04,0.0002462,0.0,54606.77061963454
8269,2019-06-05,0.0002462,0.0,54620.214806561096
8270,2019-06-06,0.0002462,0.0,54633.66230344648
8271,2019-06-07,0.0002462,0.0,54647.113111105595
8272,2019-06-10,0.0002462,0.0,54660.567230353554
8273,2019-06-11,0.0002462,0.0,54674.02466200567
8274,2019-06-12,0.0002462,0.0,54687.48540687746
8275,2019-06-13,0.0002462,0.0,54700.94946578464
8276,2019-06-14,0.0002462,0.0,54714.41683954312
8277,2019-06-17,0.0002462,0.0,54727.88752896902
8278,2019-06-18,0.0002462,0.0,54741.361534878655
8279,2019-06-19,0.0002462,0.0,54754.838858088544
8280,2019-06-21,0.0002462,0.0,54768.31949941541
8281,2019-06-24,0.0002462,0.0,54781.80345967617
8282,2019-06-25,0.0002462,0.0,54795.290739687945
8283,2019-06-26,0.0002462,0.0,54808.78134026806
8284,2019-06-27,0.0002462,0.0,54822.27526223404
8285,2019-06-28,0.0002462,0.0,54835.772506403606
8286,2019-07-01,0.0002462,0.0,54849.27307359469
8287,2019-07-02,0.0002462,0.0,54862.77696462542
8288,2019-07-03,0.0002462,0.0,54876.28418031411
8289,2019-07-04,0.0002462,0.0,54889.79472147931
8290,2019-07-05,0.0002462,0.0,54903.30858893974
8291,2019-07-08,0.0002462,0.0,54916.825783514345
8292,2019-07-09,0.0002462,0.0,54930.34630602225
8293,2019-07-10,0.0002462,0.0,54943.8701572828
8294,2019-07-11,0.0002462,0.0,54957.39733811553
8295,2019-07-12,0.0002462,0.0,54970.92784934018
8296,2019-07-15,0.0002462,0.0,54984.46169177669
8297,2019-07-16,0.0002462,0.0,54997.99886624521
8298,2019-07-17,0.0002462,0.0,55011.539373566084
8299,2019-07-18,0.0002462,0.0,55025.08321455986
8300,2019-07-19,0.0002462,0.0,55038.63039004729
8301,2019-07-22,0.0002462,0.0,55052.18090084933
8302,2019-07-23,0.0002462,0.0,55065.73474778712
8303,2019-07-24,0.0002462,0.0,55079.29193168203
8304,2019-07-25,0.0002462,0.0,55092.85245335562
8305,2019-07-26,0.0002462,0.0,55106.41631362964
8306,2019-07-29,0.0002462,0.0,55119.983513326064
8307,2019-07-30,0.0002462,0.0,55133.55405326705
8308,2019-07-31,0.0002462,0.0,55147.12793427497
8309,2019-08-01,0.00022751,-0.0007591389114541025,55159.6744573513
8310,2019-08-02,0.00022751,0.0,55172.22383488709
8311,2019-08-05,0.00022751,0.0,55184.77606753176
8312,2019-08-06,0.00022751,0.0,55197.33115593489
8313,2019-08-07,0.00022751,0.0,55209.88910074617
8314,2019-08-08,0.00022751,0.0,55222.44990261548
8315,2019-08-09,0.00022751,0.0,55235.01356219283
8316,2019-08-12,0.00022751,0.0,55247.58008012836
8317,2019-08-13,0.00022751,0.0,55260.14945707239
8318,2019-08-14,0.00022751,0.0,55272.72169367537
8319,2019-08-15,0.00022751,0.0,55285.2967905879
8320,2019-08-16,0.00022751,0.0,55297.87474846072
8321,2019-08-19,0.00022751,0.0,55310.455567944744
8322,2019-08-20,0.00022751,0.0,55323.039249691006
8323,2019-08-21,0.00022751,0.0,55335.6257943507
8324,2019-08-22,0.00022751,0.0,55348.21520257517
8325,2019-08-23,0.00022751,0.0,55360.80747501591
8326,2019-08-26,0.00022751,0.0,55373.40261232455
8327,2019-08-27,0.00022751,0.0,55386.00061515288
8328,2019-08-28,0.00022751,0.0,55398.60148415283
8329,2019-08-29,0.00022751,0.0,55411.20521997649
8330,2019-08-30,0.00022751,0.0,55423.81182327608
8331,2019-09-02,0.00022751,0.0,55436.42129470399
8332,2019-09-03,0.00022751,0.0,55449.03363491275
8333,2019-09-04,0.00022751,0.0,55461.64884455503
8334,2019-09-05,0.00022751,0.0,55474.26692428365
8335,2019-09-06,0.00022751,0.0,55486.88787475159
8336,2019-09-09,0.00022751,0.0,55499.511696611975
8337,2019-09-10,0.00022751,0.0,55512.13839051807
8338,2019-09-11,0.00022751,0.0,55524.767957123295
8339,2019-09-12,0.00022751,0.0,55537.40039708122
8340,2019-09-13,0.00022751,0.0,55550.03571104556
8341,2019-09-16,0.00022751,0.0,55562.673899670175
8342,2019-09-17,0.00022751,0.0,55575.31496360909
8343,2019-09-18,0.00022751,0.0,55587.95890351646
8344,2019-09-19,0.00020872000000000002,-0.0008258977627357034,55599.561222298806
8345,2019-09-20,0.00020872000000000002,0.0,55611.165962717125
8346,2019-09-23,0.00020872000000000002,0.0,55622.773125276864
8347,2019-09-24,0.00020872000000000002,0.0,55634.38271048357
8348,2019-09-25,0.00020872000000000002,0.0,55645.99471884291
8349,2019-09-26,0.00020872000000000002,0.0,55657.609150860626
8350,2019-09-27,0.00020872000000000002,0.0,55669.2260070426
8351,2019-09-30,0.00020872000000000002,0.0,55680.845287894794
8352,2019-10-01,0.00020872000000000002,0.0,55692.466993923284
8353,2019-10-02,0.00020872000000000002,0.0,55704.09112563426
8354,2019-10-03,0.00020872000000000002,0.0,55715.71768353401
8355,2019-10-04,0.00020872000000000002,0.0,55727.346668128914
8356,2019-10-07,0.00020872000000000002,0.0,55738.97807992549
8357,2019-10-08,0.00020872000000000002,0.0,55750.61191943033
8358,2019-10-09,0.00020872000000000002,0.0,55762.24818715016
8359,2019-10-10,0.00020872000000000002,0.0,55773.88688359178
8360,2019-10-11,0.00020872000000000002,0.0,55785.528009262125
8361,2019-10-14,0.00020872000000000002,0.0,55797.17156466822
8362,2019-10-15,0.00020872000000000002,0.0,55808.8175503172
8363,2019-10-16,0.00020872000000000002,0.0,55820.46596671631
8364,2019-10-17,0.00020872000000000002,0.0,55832.11681437288
8365,2019-10-18,0.00020872000000000002,0.0,55843.77009379438
8366,2019-10-21,0.00020872000000000002,0.0,55855.42580548836
8367,2019-10-22,0.00020872000000000002,0.0,55867.083949962485
8368,2019-10-23,0.00020872000000000002,0.0,55878.74452772453
8369,2019-10-24,0.00020872000000000002,0.0,55890.40753928236
8370,2019-10-25,0.00020872000000000002,0.0,55902.07298514396
8371,2019-10-28,0.00020872000000000002,0.0,55913.740865817424
8372,2019-10-29,0.00020872000000000002,0.0,55925.41118181094
8373,2019-10-30,0.00020872000000000002,0.0,55937.083933632806
8374,2019-10-31,0.00018984999999999998,-0.0009040820237638958,55947.703589017605
8375,2019-11-01,0.00018984999999999998,0.0,55958.32526054398
8376,2019-11-04,0.00018984999999999998,0.0,55968.94894859469
8377,2019-11-05,0.00018984999999999998,0.0,55979.574653552576
8378,2019-11-06,0.00018984999999999998,0.0,55990.20237580055
8379,2019-11-07,0.00018984999999999998,0.0,56000.8321157216
8380,2019-11-08,0.00018984999999999998,0.0,56011.46387369876
8381,2019-11-11,0.00018984999999999998,0.0,56022.09765011518
8382,2019-11-12,0.00018984999999999998,0.0,56032.73344535405
8383,2019-11-13,0.00018984999999999998,0.0,56043.37125979865
8384,2019-11-14,0.00018984999999999998,0.0,56054.01109383232
8385,2019-11-18,0.00018984999999999998,0.0,56064.652947838484
8386,2019-11-19,0.00018984999999999998,0.0,56075.296822200624
8387,2019-11-20,0.00018984999999999998,0.0,56085.942717302314
8388,2019-11-21,0.00018984999999999998,0.0,56096.590633527194
8389,2019-11-22,0.00018984999999999998,0.0,56107.24057125897
8390,2019-11-25,0.00018984999999999998,0.0,56117.89253088142
8391,2019-11-26,0.00018984999999999998,0.0,56128.546512778405
8392,2019-11-27,0.00018984999999999998,0.0,56139.202517333855
8393,2019-11-28,0.00018984999999999998,0.0,56149.86054493177
